genre,artist_name,track_name,track_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
Ska,The Cat Empire,The Night That Never End,4jBAC7sJxPWYKllFnVs10b,32,0.118,0.616,575053,0.57,0.000225,B,0.0898,-9.576,Minor,0.245,142.836,4/4,0.219
Ska,Jimmy Cliff,Reggae Music,3iJacHlEpRhG8CIStLXYbs,24,0.435,0.797,234947,0.821,0.000133,D,0.318,-4.357,Major,0.0691,97.545,4/4,0.906
Ska,The Skints,Lay You Down,2PVj2QQ56ZuMZ7eyK2L73V,28,0.146,0.733,209320,0.715,0.0,C,0.18,-6.954,Major,0.0388,140.138,4/4,0.955
Ska,Morning Glory,Gang Control,4cSk8vzXY0DzYpH5kMeJHd,20,0.000355,0.634,191216,0.889,1.37e-05,E,0.21,-7.434,Major,0.0839,112.308,4/4,0.608
Ska,Goldfinger,Put The Knife Away,1Wc4oMYsjCqMSDQST8oXEr,48,0.000868,0.241,177924,0.916,0.0,G#,0.031,-3.9,Major,0.168,186.797,4/4,0.67
Ska,Los Fabulosos Cadillacs,"Manuel Santillan, El Leon - Versión Remasterizada (Live)",5l9hmME8gMg5xGYn4wJjAl,40,0.25,0.656,240680,0.931,3.25e-06,G,0.989,-5.245,Minor,0.0659,112.008,4/4,0.814
Ska,Sublime,"Date Rape - 1996/Live At The Metro, Chicago",1EA2KiBWHiH0tz8TBcVaYg,20,0.014,0.45,222413,0.915,0.407,E,0.57,-6.167,Minor,0.0807,102.3,4/4,0.722
Ska,Common Rider,Blue Spark,4fUexpWGDwv1clVpCSqOvR,14,0.00369,0.464,131173,0.819,1.2e-05,C#,0.271,-3.975,Major,0.0324,179.607,4/4,0.661
Ska,La Matatena,Antes,0yo9ujgEodIOMxZxOSPF74,29,0.097,0.683,236227,0.554,4.58e-05,A,0.157,-6.831,Minor,0.031,134.023,4/4,0.682
Ska,Los Cafres,Hijo - Versión 25 Años,5HrjpCZzZ1xTYd3Kc57ln8,36,0.0164,0.587,211360,0.418,3.27e-06,F,0.128,-8.301,Minor,0.0496,74.486,4/4,0.61
Ska,The Mighty Mighty Bosstones,Sister Mary,4P90KuKkKopBbCr1iqhZvw,19,0.00525,0.662,211947,0.797,0.0044,G,0.124,-4.252,Major,0.0291,106.985,4/4,0.796
Ska,The Cat Empire,Like a Drum,1sHnf7Vm9hKolpMzgjUEBu,43,0.0495,0.596,279920,0.733,0.00108,C#,0.135,-8.298,Minor,0.0539,120.244,4/4,0.671
Ska,MU330,Got Caught,0kBf1AEDpGEYohR6svutWM,14,0.0446,0.536,126160,0.961,0.000552,D,0.0584,-4.482,Major,0.0509,108.891,4/4,0.778
Ska,The Slackers,Information Error,4m6ufVKA3efn1xcldLeAFH,17,0.00508,0.668,373733,0.709,0.0344,G,0.26,-4.951,Major,0.0257,127.234,4/4,0.862
Ska,La Portuaria,Selva,2En6fFzzlzPLcV8sXwrx7X,55,0.00172,0.636,248707,0.52,0.0048,B,0.212,-13.511,Major,0.0299,115.123,4/4,0.852
Ska,Teenage Bottlerocket,Walking the Yard,5YUMq12ReUUQ7lSWopDgDf,32,0.00169,0.359,132042,0.983,3.81e-06,C,0.209,-3.468,Major,0.111,193.75,4/4,0.726
Ska,Sublime,Greatest Hits - Live At The Palace/1995,0u0pi56jTOikNpejmelJ7Y,29,0.0413,0.456,201973,0.798,0.0,G,0.652,-5.398,Major,0.149,91.577,4/4,0.434
Ska,The Aquabats!,My Skateboard!,34yI0ZsVU1BOM4kH55HUvv,29,0.0738,0.503,163267,0.937,1.66e-06,D,0.0393,-5.273,Major,0.0765,164.107,4/4,0.886
Ska,The Specials,Rat Race,46lBnks031OQX05mUWBOmZ,44,0.394,0.523,189333,0.796,0.000245,C#,0.343,-9.309,Minor,0.0593,149.481,4/4,0.879
Ska,The Bouncing Souls,East Side Mags,4TPTiYrgCn6Tlscr0uVs9k,24,0.102,0.421,66000,0.996,0.0,D,0.368,-3.07,Major,0.158,147.32,4/4,0.299
Ska,MxPx,Never Better Than Now,4P3NbTQDO00MeMkmSYP5MQ,31,0.323,0.626,207432,0.485,0.0,F#,0.131,-5.819,Major,0.0302,137.948,4/4,0.376
Ska,Goldfinger,Santa Claus Is Coming To Town,3xKTCcC4vniD63jdyfIyhb,22,0.000173,0.467,95733,0.941,0.0,E,0.354,-4.53,Major,0.109,95.58,3/4,0.562
Ska,Me First and the Gimme Gimmes,I Believe I Can Fly,6C0JXC9vaaoX5aa6A7tWf4,51,0.00559,0.361,181440,0.879,1.27e-05,D,0.0941,-6.662,Minor,0.102,104.164,4/4,0.206
Ska,Teenage Bottlerocket,Nothing Else Matters (When I'm With You),0xC1oDf76MIqRf203QabxC,36,0.00103,0.451,199720,0.924,0.000386,B,0.206,-4.085,Major,0.0761,181.949,4/4,0.814
Ska,Operation Ivy,Freeze Up,61gxd3OlpyLftQRvOHyul3,37,0.0923,0.451,140133,0.966,0.0046,G,0.0524,-4.914,Major,0.0886,183.931,4/4,0.836
Ska,The Cat Empire,Call Me Home,5Y6KTvyMdv15s4msnoRQRI,38,0.253,0.652,245947,0.619,0.0122,G,0.116,-7.652,Minor,0.0327,127.911,4/4,0.782
Ska,Red Store Bums,Habit,3WUCERGoqQlwcr0YoxtR1r,22,0.0672,0.582,175360,0.973,6.67e-06,C#,0.0749,-2.813,Major,0.0522,109.308,4/4,0.936
Ska,Me First and the Gimme Gimmes,Mona Lisa,1x2nHQNccO4FwLdrdHx01j,28,0.0122,0.321,170360,0.541,0.0,C,0.0785,-6.891,Major,0.047,101.356,4/4,0.286
Ska,Propagandhi,Ska Sucks,4gdSdHaWph7PnClBXL357S,36,0.00879,0.416,110867,0.89,0.000935,D,0.0519,-5.052,Major,0.0722,148.076,4/4,0.847
Ska,No Use For A Name,Fields of Agony,2LTDA90dBqThNpQleTfK5N,26,0.000473,0.429,143627,0.981,0.0,G,0.319,-6.53,Major,0.129,95.072,4/4,0.359
Ska,Raskahuele,Un Mal Recuerdo,29kCMW6IbXa4dzJ1THTsL7,12,0.141,0.536,225497,0.714,0.000745,D,0.102,-6.586,Minor,0.0552,152.189,4/4,0.643
Ska,The Specials,Do Nothing - 2002 Remaster,1KfHO7VSOj2FAT2LH62qym,28,0.0743,0.505,224867,0.612,0.000778,G#,0.0579,-8.16,Major,0.245,166.383,4/4,0.844
Ska,The Toasters,2-Tone Army,3kHgSbSSd3ZvOowtlFXNEw,43,0.0111,0.648,199560,0.93,0.00861,G,0.239,-6.005,Major,0.0466,165.786,4/4,0.963
Ska,Less Than Jake,Soundtrack of My Life,4w0HLMdDW4ZBkPRqDjoNHn,31,0.00916,0.359,179240,0.957,0.0,A,0.153,-4.019,Major,0.0676,198.01,4/4,0.741
Ska,Strung Out,The Kids,6SdL2mDTwxllM2A5oUCsE0,20,0.000408,0.321,181067,0.987,8.01e-06,C#,0.0728,-4.131,Major,0.0789,104.61,4/4,0.509
Ska,Tunnel Vision,Up All Night,1q0djGXrIwlm1Hi7ZJ8PzF,16,0.00114,0.626,211000,0.778,5.48e-05,B,0.123,-6.568,Minor,0.0544,165.883,4/4,0.742
Ska,The Urge,If I Were You,1HPubP71DAtprFMhxAFeEk,18,0.000118,0.445,232040,0.946,0.0179,D,0.155,-3.874,Major,0.0683,93.835,4/4,0.686
Ska,Less Than Jake,The Ghosts of Me and You,0oAdiBT2ps5DUwenjeiayS,41,0.00156,0.315,201360,0.936,0.0,A,0.0904,-3.218,Major,0.0627,197.147,4/4,0.487
Ska,Los Caligaris,Mentime la Verdad,2mKtuCFjL0JPW1UbxH9ZzD,46,0.123,0.776,153640,0.749,0.0,A,0.152,-5.456,Major,0.0339,97.994,4/4,0.946
Ska,Street Dogs,Back to the World,107gdtQpMkeMOqxl88KDOl,40,0.0154,0.343,164347,0.979,0.0,G#,0.115,-3.979,Major,0.153,178.319,4/4,0.501
Ska,Fishbone,When Problems Arise,66rPGVP9JxUHJZl4lGUZAm,20,0.00427,0.608,234733,0.837,0.207,A,0.121,-7.402,Major,0.0464,117.183,4/4,0.54
Ska,Sublime,Doin' Time,4mAqG6KNWZQiekSthr2QtL,59,0.0467,0.712,251120,0.717,2.19e-06,G,0.134,-5.98,Major,0.0888,80.987,4/4,0.492
Ska,The Vandals,My Girlfriend's Dead,2JzI278tX8YUCelGMZjPO8,50,0.00662,0.546,160893,0.929,0.0,A#,0.131,-5.889,Major,0.0875,167.543,4/4,0.709
Ska,NOFX,Golden Boys,2NByxnk5NfHzFKq2eh1Dua,23,4.76e-05,0.353,167067,0.814,4.73e-06,A,0.0851,-6.276,Major,0.0437,101.278,4/4,0.635
Ska,Los Auténticos Decadentes,Viviré por Siempre,5SDPJjP3G1U2ipKcDwvqv8,50,0.0642,0.677,272320,0.95,1.38e-05,D,0.255,-5.231,Major,0.0437,148.758,4/4,0.944
Ska,No Use For A Name,Secret,7mdr6L1IaRNOlXjly9dz67,27,0.00583,0.595,204173,0.614,1.54e-05,F#,0.214,-5.777,Major,0.0558,131.913,4/4,0.506
Ska,Sublime,Get Out! - Acoustic Version,6ofRvafRFZuJnbLXUWJeLj,27,0.0106,0.602,85547,0.329,3.67e-05,C,0.485,-12.088,Major,0.0344,90.877,4/4,0.709
Ska,NOFX,We March to the Beat of Indifferent Drum - Live,2V9fTGQwfb0MYQHiqYWjXx,25,0.0941,0.614,340960,0.492,5.09e-05,F,0.504,-10.579,Major,0.0755,91.658,4/4,0.744
Ska,No Use For A Name,Revenge,0bFbVAkIuxJehmng4ZUsaS,22,0.01,0.505,112440,0.971,2.97e-06,A,0.245,-4.18,Major,0.0518,98.609,4/4,0.753
Ska,Cock Sparrer,Contender,6xcFd9ZXScXkLY2LuCv6Tn,27,0.247,0.408,214497,0.967,0.000692,A,0.123,-1.21,Major,0.187,170.025,4/4,0.528
Ska,The Bouncing Souls,Better Things,6SpS6MiZ9M662KDezJZ8Yw,32,0.00815,0.439,207027,0.966,7.21e-06,D,0.148,-2.641,Major,0.0693,166.976,4/4,0.607
Ska,The Mighty Mighty Bosstones,In Honor Of,6LmKkyF7mpxrwPj7mZWsdS,24,0.00167,0.389,256120,0.888,3.67e-06,E,0.437,-4.112,Major,0.0448,160.098,4/4,0.571
Ska,The Slackers,Because,5oSK848l8R55GRi70H1IsX,23,0.12,0.825,172840,0.554,0.0,G,0.322,-7.009,Major,0.0516,76.316,4/4,0.69
Ska,Authority Zero,Back from the Dead,2Ny46fQ5DrBoPkS4QEbvRX,25,2.4e-05,0.346,189383,0.978,0.00833,B,0.0935,-4.083,Major,0.0461,99.891,4/4,0.893
Ska,The Suicide Machines,Punk Out,3kJN9iSC1gHXQfXe9Omuf5,23,0.00307,0.306,176133,0.99,1.82e-05,F,0.16,-2.576,Major,0.092,135.337,4/4,0.722
Ska,Reel Big Fish,Boss DJ,566ncqUMjOn022MkzAXXsc,25,0.0856,0.443,189400,0.851,0.0,G,0.499,-3.809,Major,0.218,170.346,4/4,0.693
Ska,Lagwagon,Memoirs and Landmines,1Y5ArfzW0QlEH9MzkDGsLj,23,0.00289,0.28,115400,0.956,0.0,D,0.37,-5.432,Major,0.0901,96.998,4/4,0.725
Ska,Strung Out,Ultimate Devotion,16JJiVvV0cBmo93lIivZKq,30,3.68e-05,0.46,126533,0.96,2.95e-05,E,0.285,-5.157,Minor,0.165,109.165,4/4,0.359
Ska,The Vandals,Change The World With My Hockey Stick,05y2r7ivSXSExhmoePOuUY,18,0.702,0.342,145787,0.989,0.0,D,0.191,-3.397,Major,0.426,172.118,4/4,0.288
Ska,En Tol Sarmiento,Mugimenduaren Hizkuntza,6x42JrMUzX5c92qlZT0yIy,18,0.129,0.571,254505,0.971,0.0,F,0.0989,-4.681,Major,0.0494,193.024,4/4,0.936
Ska,Descendents,Comeback Kid,0rvDB3LswIb5r3816bqCCR,27,0.00182,0.357,138856,0.988,1.15e-06,B,0.328,-3.196,Major,0.231,186.542,4/4,0.534
Ska,The Pietasters,Maggie Mae,1CpKSoVjIlyXIDKyin6306,28,0.608,0.469,181360,0.892,0.00868,C,0.0564,-6.074,Major,0.154,200.142,4/4,0.806
Ska,Hepcat,Country Time,3Bpvjfkdo4cVeSxrO1CGVE,17,0.153,0.882,197467,0.627,4.77e-06,E,0.0728,-9.877,Major,0.0435,124.512,4/4,0.944
Ska,Reel Big Fish,Whatever U Celebrate,32YZO9yTs78tge39vFULwb,18,0.127,0.633,196502,0.847,0.0,G,0.145,-2.824,Major,0.0433,158.045,4/4,0.938
Ska,Prince Buster,Barrister Pardon,4g5JA416tM5MYlLIRE6jmB,22,0.422,0.847,206787,0.505,0.657,C,0.071,-10.821,Major,0.0998,88.613,4/4,0.897
Ska,"Lee ""Scratch"" Perry",People Funny Boy,2k39ES8EcOY3IeEOzsdAb4,33,0.214,0.667,155800,0.803,0.0464,C#,0.29,-4.185,Major,0.163,169.077,4/4,0.839
Ska,The Slackers,Knowing,41I2ElBPNwm3M4m8IUrTtI,25,0.106,0.703,173080,0.729,0.000114,A,0.125,-6.461,Major,0.0351,136.79,4/4,0.964
Ska,The Flatliners,Hal Johnson Smokes Cigarettes,2gI17pW3HyJNbcE9tq30yx,19,7.04e-05,0.502,240387,0.994,1.67e-05,D,0.265,-3.208,Major,0.0737,102.504,4/4,0.628
Ska,The Slackers,Leave Me,6m3kELwx2lZ8d8KWXUsTWe,15,0.163,0.683,178533,0.72,0.0,G,0.138,-6.602,Minor,0.0509,148.319,4/4,0.961
Ska,Against Me!,Unsubstantiated Rumors...,3TaW7bTETAtHKRKnCl6giZ,32,0.391,0.618,100560,0.555,2.33e-06,B,0.0711,-10.559,Minor,0.153,79.837,4/4,0.629
Ska,Los Fabulosos Cadillacs,Calaveras Y Diablitos - Versión Remasterizada (Live),0vLBnevtFpUB5NBh4s7BP6,40,0.421,0.598,236133,0.731,0.0,A,0.846,-5.774,Major,0.0289,106.293,4/4,0.919
Ska,Mustard Plug,Everything Girl,7k2muVHW6UwTD1BSe9mKTd,20,0.0143,0.562,185840,0.981,0.00197,G,0.292,-3.726,Major,0.0462,95.406,4/4,0.883
Ska,Transplants,Gratitude,5zF63yAAWB5LTtt65QW8IM,30,0.000844,0.483,158121,0.832,0.00326,D,0.164,-4.788,Major,0.0336,161.885,4/4,0.811
Ska,World / Inferno Friendship Society,The Velocity of Love,6UknR6g8ktahmhhL5uQna1,19,0.0418,0.506,197293,0.95,2.56e-05,D,0.366,-2.375,Major,0.0592,118.568,4/4,0.857
Ska,Choking Victim,Hate Yer State,7oYwM9375CnBLQLmjKdQtM,30,0.0898,0.281,169764,0.976,0.000665,G#,0.565,-2.063,Major,0.139,101.411,4/4,0.395
Ska,Bad Brains,The Regulator,0HX8txPQI5ni5gZ13JceRX,41,0.431,0.2,67947,0.856,0.427,B,0.362,-13.721,Major,0.0484,166.073,4/4,0.351
Ska,The Maytals,Johnny Cool Man,6tez8NCjKysMQC0FLzcHy4,21,0.159,0.892,195613,0.694,2.96e-06,E,0.251,-6.014,Major,0.0963,95.302,4/4,0.833
Ska,Nonpalidece,Danger Man,4zniIJxoyeVxswwABOuQBy,48,0.134,0.804,249667,0.408,0.0,G,0.101,-10.139,Minor,0.108,79.986,4/4,0.696
Ska,Mad Caddies,Silence,0GqUJjY1RQN3iigcSXzOow,39,0.000463,0.4,167827,0.97,2.63e-05,F,0.0563,-3.921,Minor,0.0787,197.704,4/4,0.703
Ska,No Use For A Name,Fatal Flu,5874CPuHTD4K5ZLc2wIV7q,30,0.00662,0.473,149533,0.937,1.35e-06,B,0.0497,-6.467,Major,0.0521,95.006,4/4,0.845
Ska,Authority Zero,Lift One Up,0VOAhRPJkdC2tUw8AqlK8D,27,0.0202,0.396,227800,0.941,0.0,C,0.343,-6.078,Major,0.106,190.115,4/4,0.537
Ska,Rancid,Golden Gate Fields,2LP289QMZknNjgq5mSfrhX,25,0.000152,0.254,219427,0.97,3.6e-06,G,0.335,-3.742,Major,0.0741,158.228,4/4,0.399
Ska,Descendents,Theme,31jF25KWJcMhmof3OBIpqr,27,0.22,0.344,134267,0.726,0.632,C#,0.13,-14.191,Minor,0.0304,100.773,5/4,0.879
Ska,The Melodians,It Comes and Goes,50wl4ceK1FASG2rGkkp2fT,33,0.867,0.668,158760,0.397,0.00617,C#,0.0786,-10.929,Major,0.0452,167.825,3/4,0.899
Ska,Los Auténticos Decadentes,Como Me Voy a Olvidar - Remasterized 2001,67dU2TAbObM9VkMouyh5SD,49,0.126,0.69,205040,0.883,0.0,G,0.265,-5.113,Minor,0.0524,146.034,4/4,0.962
Ska,Adam & The Ants,Stand and Deliver,0IpwjiKb3xeYQtFZVLhDBJ,29,0.00259,0.55,214773,0.925,1.98e-06,A,0.434,-7.017,Major,0.0817,141.709,4/4,0.558
Ska,Against Me!,Mutiny on the Electronic Bay,5DrpyVuzIoZ79dvzyzFELR,28,3.39e-05,0.369,72547,0.965,0.0,G,0.105,-5.747,Major,0.0473,174.492,4/4,0.823
Ska,Cherry Poppin' Daddies,Here Comes the Snake,7j9Ky9oy5e6YxKhvkF3t5l,28,0.0242,0.572,199446,0.662,8.32e-06,B,0.316,-7.891,Minor,0.0436,107.407,3/4,0.825
Ska,The Toasters,Weekend In L.A.,2OP6j8rFkiHAZoGpEwNm3y,33,0.0573,0.404,255667,0.898,0.00137,D,0.636,-6.457,Major,0.0808,188.086,4/4,0.758
Ska,The Slackers,Axes,45EFL3gYhGLLgaT8xXXUF3,22,0.0329,0.525,213160,0.84,0.0,F,0.103,-4.806,Minor,0.0603,131.618,4/4,0.965
Ska,Propagandhi,"Rido De San Atlanta, Manitoba",28VQP5VCureyzxFXgkQLlD,24,0.00276,0.332,39933,0.978,9.2e-05,A,0.129,-5.479,Major,0.0783,118.033,4/4,0.291
Ska,Direct Hit!,Promised Land,6Ke4vydwEvcOATVlUgmVxd,24,0.0045,0.587,215333,0.942,0.0,A#,0.109,-3.014,Major,0.0657,127.99,4/4,0.834
Ska,The Paranoias,Domingo,6iSHrP9SQEA4BfT4yHc0np,27,0.00186,0.37,204478,0.894,2.47e-06,E,0.152,-5.67,Major,0.0634,87.479,4/4,0.291
Ska,The Suicide Machines,Junk,5ZBhNWcemx4iWUwg6DbhxL,24,0.00478,0.532,99453,0.99,0.0,G#,0.345,-2.079,Major,0.0782,105.013,4/4,0.94
Ska,The Arrogant Sons Of Bitches,Meatheads Attack Spencer At 9,5HFuPa3IuffROr3JHh9XT2,16,0.104,0.494,116000,0.983,1.96e-05,G#,0.288,-3.033,Major,0.108,116.022,4/4,0.771
Ska,Masked Intruder,I'm Free (At Last),0ynEZvJZRqBpQljfP0QNgf,42,4.06e-05,0.357,130714,0.971,1.39e-05,C#,0.12,-3.313,Minor,0.0911,174.01,4/4,0.573
Ska,Derrick Morgan,I Want to Go Home,2nlZ72XBv9MQOUKbIaBoiq,37,0.805,0.781,139787,0.336,0.101,F,0.184,-13.696,Major,0.0467,113.292,4/4,0.97
Ska,Los Rude Boys,México Sigo Yo,6NhwO55J3ziez6dwyGF9XF,36,0.00096,0.683,171080,0.885,0.0,F,0.116,-6.581,Minor,0.0539,105.971,4/4,0.807
Ska,Rancid,Journey to the End of the East Bay,301rOc8VF34Op3NhRfYcus,44,0.00369,0.479,191600,0.929,5.62e-05,C,0.198,-6.869,Major,0.0683,170.13,4/4,0.582
Ska,Descendents,Thinkin',5SIsjcwwdstUPbmZtSs0l6,26,0.0102,0.326,147573,0.982,1.53e-06,D,0.376,-3.345,Major,0.189,188.107,4/4,0.523
Ska,Sublime,Doin' Time - Tricked Out Life Sentence Remix,1dYhZ44BJSpdvigxJVMXY1,20,0.000169,0.571,350667,0.861,0.682,G#,0.359,-6.757,Major,0.101,161.846,4/4,0.672
Ska,The Upsetters,Dracula,0bhQ08qZg4c0PRwRlXfg7f,26,0.135,0.892,173693,0.194,0.885,C#,0.12,-11.51,Minor,0.176,92.462,4/4,0.72
Ska,The Cat Empire,Shoulders,1gMdlpcL8nXslPSEHOdYXM,36,0.14,0.516,305600,0.623,0.000757,B,0.106,-8.656,Minor,0.0365,86.038,4/4,0.761
Ska,Star Fucking Hipsters,Zombie Christ,0nnRUjau6M1inCrMCz08e8,27,0.00422,0.449,179867,0.965,8.1e-06,A#,0.173,-4.428,Minor,0.158,119.678,4/4,0.48
Ska,Face To Face,I Know You Well,3YDlMQMykW6I4mbB897ALP,27,0.0001,0.275,161867,0.969,0.0,B,0.503,-4.784,Minor,0.111,105.151,4/4,0.356
Ska,Big D and the Kids Table,We Can Live Anywhere,6fu8chPQnD4bdIvq54PuD8,18,0.176,0.66,221440,0.848,0.00101,C,0.078,-6.715,Major,0.0507,115.99,4/4,0.475
Ska,Bad Manners,Hey Little Girl,6fViiB0KUQIwSysXefzaxF,23,0.148,0.598,219627,0.862,0.00144,F,0.253,-6.973,Major,0.0368,146.492,4/4,0.862
Ska,Propagandhi,Homophobes Are Just Pissed 'Cause They Can't Get Laid,7kLAwZQPqGQwTK5mrfRdnX,25,5.13e-05,0.39,104587,0.944,0.242,G,0.163,-5.069,Major,0.0464,119.298,4/4,0.928
Ska,Dance Hall Crashers,State of Mind,5VEwC0PklpbIkGkPcN139U,13,0.051,0.44,141467,0.974,0.068,D,0.283,-4.927,Major,0.12,179.249,4/4,0.51
Ska,The Skatalites,Ringo,5qqgtPz8w0XrSVkEjLFDTj,30,0.0532,0.782,379600,0.504,0.66,F,0.0998,-9.801,Minor,0.0755,136.916,4/4,0.775
Ska,Chewing on Tinfoil,Stray,54T5YI4alwlJM6y3ICF6kE,32,0.000697,0.506,207003,0.777,0.0239,E,0.09,-7.821,Major,0.0599,160.945,4/4,0.715
Ska,Tsunami Bomb,Invasion From Within,2HS0k0qvYJGeUxtVXBZf61,14,0.00181,0.305,145587,0.776,0.0009,C,0.129,-6.315,Minor,0.0461,180.924,4/4,0.454
Ska,The Bouncing Souls,Favorite Everything,7DVBqrIgK6rc064N1Gy1Gn,37,0.000208,0.371,145597,0.994,0.00212,D,0.24,-2.809,Major,0.0646,197.827,4/4,0.797
Ska,NOFX,Perfect Government,0pe2du168zXMGZJlMcyyIb,40,5.26e-05,0.343,126027,0.913,0.000104,G,0.173,-8.104,Major,0.106,93.476,4/4,0.295
Ska,Five Iron Frenzy,Someone Else's Problem,35EZU7OFK1xoslVTtBAbCv,20,0.0228,0.768,196346,0.744,3.59e-06,G#,0.0853,-3.857,Major,0.0281,89.951,4/4,0.961
Ska,NOFX,Just The Flu,2soezOyDINe27Z3uzqogAu,28,0.000227,0.199,123933,0.902,3.26e-05,G,0.13,-10.597,Major,0.0627,184.694,4/4,0.383
Ska,Screeching Weasel,Making You Cry,2RH7eEqd9ZXeZJhHgxeLZR,22,0.0131,0.342,94600,0.981,1.3e-05,E,0.317,-3.324,Minor,0.111,152.361,4/4,0.596
Ska,Maskatesta,Sueños,6btqDJJrlwzfv9YNRH9Gj1,41,0.0368,0.558,187385,0.73,1.87e-05,G,0.236,-7.996,Major,0.0337,150.041,4/4,0.444
Ska,The Pietasters,Without You,7MfR22UqGTWVah3lX0J1us,17,0.0132,0.67,203507,0.809,0.000124,G#,0.108,-7.572,Major,0.0473,111.664,4/4,0.643
Ska,Face To Face,It's Not over (Live),348MWFZI2g7d1UdKcqOoJ6,19,0.00176,0.248,143600,0.982,5.34e-05,C,0.902,-4.994,Major,0.118,83.946,4/4,0.318
Ska,Bad Manners,This Is SKA,30ouEEsGbWBWFhCQY4f5VO,27,0.0782,0.943,221440,0.824,0.173,E,0.305,-8.425,Major,0.116,125.129,4/4,0.968
Ska,Propagandhi,"Apparently, I'm a ""P.C. Fascist""",6T9puY0eLNAo3JL4VmOeaY,31,0.000107,0.404,107827,0.95,0.000992,F,0.217,-6.195,Minor,0.0436,108.382,4/4,0.819
Ska,The Mighty Mighty Bosstones,I Want My City Back,1BNIVW2RCCnlsGtpEwD7Eb,26,0.0319,0.282,196213,0.97,0.0,C,0.357,-3.995,Major,0.109,177.552,4/4,0.334
Ska,Authority Zero,Undivided,5jRr6ozB4ZxJRD3rqoepVN,24,0.00196,0.534,198453,0.986,0.0,B,0.0795,-5.569,Minor,0.0886,105.951,4/4,0.288
Ska,The Slackers,Wrongful Suspicion,3iDUsqr0Vrxsrdwqv80n80,27,0.0929,0.577,200185,0.745,0.0,G,0.368,-6.692,Major,0.186,174.292,4/4,0.424
Ska,MxPx,All of It,30lPaDzEnssGPbiQhlbccK,36,0.00113,0.495,133406,0.981,0.0,A#,0.399,-4.002,Major,0.0755,95.991,4/4,0.659
Ska,Delroy Wilson,Once Upon A Time,30phbPL0n7asQvQVTo2MME,25,0.00603,0.782,185800,0.314,1.32e-05,A#,0.131,-12.028,Major,0.169,79.044,4/4,0.708
Ska,Sekta Core,La Zona del Terror,3Y8xPwMiPWyzCeqLhkVLmZ,40,0.00385,0.395,243813,0.969,0.0326,C,0.375,-2.492,Major,0.0511,111.041,4/4,0.95
Ska,Chewing on Tinfoil,Let Me Let You Down,1qNX8blwREzNxyph96pYCi,24,0.14,0.276,220960,0.554,6.58e-05,C,0.171,-7.235,Major,0.0283,97.222,4/4,0.247
Ska,Mustard Plug,Bang!,739FMwctiqLJsZfWBIwUrE,19,0.0463,0.474,134667,0.971,0.0138,A,0.235,-3.612,Major,0.0757,189.05,4/4,0.783
Ska,La Skandalosa Tripulación,Niño Fiesta,18KI8vL0zT0McQ3QvUut2Y,25,0.0204,0.646,180204,0.596,0.0,F,0.239,-6.166,Major,0.239,199.934,4/4,0.919
Ska,Descendents,Caught,4u0p0pNZ5BP0Ff6IeoQiUr,31,0.145,0.328,107867,0.995,0.0,B,0.346,-5.744,Minor,0.141,188.273,4/4,0.372
Ska,Left Alone,Punk Rock Life,5WcHfad4ii7MrVLsNETirY,15,0.000335,0.518,151093,0.988,0.0,D,0.344,-3.641,Major,0.0579,108.85,4/4,0.504
Ska,The Untouchables,What's Gone Wrong,05eqRlavN0TIW5jUrWOlNG,24,0.807,0.765,296947,0.442,0.000277,C,0.14,-14.753,Major,0.049,150.102,4/4,0.848
Ska,Dead Kennedys,We've Got a Bigger Problem Now,5p6Upe0lGmjOZtsYwiYKDt,35,0.00307,0.38,269746,0.516,0.0,C#,0.0961,-6.568,Minor,0.0598,100.976,4/4,0.441
Ska,U.S. Bombs,Die Alone,4xvIBtyyvA7CQpSDv3znXn,20,0.0798,0.437,216027,0.952,0.218,G,0.312,-3.83,Major,0.112,176.14,4/4,0.68
Ska,Desmond Dekker,Sammy Dead,21pZ2IzkFBHJbB0UDWeNIx,27,0.151,0.82,171173,0.681,2.04e-05,A#,0.0496,-11.776,Major,0.0379,135.436,4/4,0.981
Ska,Pepper,Freeze (Live),7mKjZjGln703KWJQcOI4tx,16,0.13,0.584,234307,0.741,2.2e-06,A,0.637,-7.445,Minor,0.0588,113.565,4/4,0.512
Ska,No Use For A Name,51 Days,3VuASyHLtBap0VT48MNCkS,28,0.000391,0.427,133360,0.962,0.0,E,0.0835,-4.902,Minor,0.074,94.84,4/4,0.667
Ska,The English Beat,Sole Salvation,02AQZZm1IeGz2ZUqr72Dyg,27,0.0544,0.641,185427,0.679,3.48e-05,F#,0.0642,-8.693,Minor,0.0864,134.34,4/4,0.572
Ska,The Specials,I Can't Stand It - 2015 Remaster,2ncSIx8lmpDbLR4mGUzWPv,23,0.0673,0.639,243213,0.595,0.000394,F,0.198,-10.122,Major,0.0326,133.73,4/4,0.91
Ska,Reel Big Fish,Suckers,0xKUAHWi2nkvgf9tRZNHsC,28,0.00717,0.685,237200,0.863,3.82e-06,G#,0.35,-5.08,Major,0.103,94.379,4/4,0.787
